年月,公司,业务线,区域,城市,门店,产品,本期销售额,销售成本,目标销售额,同业平均,单位
201704,C002,B01,Z7,Z71,Z7101,P05,92295,105753,111098,100000,CNY
201704,C002,B01,Z7,Z71,Z7102,P01,108075,115322,112748,100000,CNY
201704,C002,B01,Z7,Z71,Z7102,P02,106949,92199,119816,100000,CNY
201704,C002,B01,Z7,Z71,Z7102,P03,101145,111496,97913,100000,CNY
201704,C002,B01,Z7,Z71,Z7102,P04,98031,101241,99552,100000,CNY
201704,C002,B01,Z7,Z71,Z7102,P05,101454,108357,94092,100000,CNY
201704,C002,B01,Z7,Z71,Z7103,P01,104841,95155,104696,100000,CNY
201704,C002,B01,Z7,Z71,Z7103,P02,108864,103533,110319,100000,CNY
201704,C002,B01,Z7,Z71,Z7103,P03,109947,90915,102613,100000,CNY
201704,C002,B01,Z7,Z71,Z7103,P04,93786,94105,111874,100000,CNY
201704,C002,B01,Z7,Z71,Z7103,P05,94258,115207,117946,100000,CNY
201704,C002,B01,Z7,Z71,Z7104,P01,108928,100838,112641,100000,CNY
201704,C002,B01,Z7,Z71,Z7104,P02,100943,117958,105336,100000,CNY
201704,C002,B01,Z7,Z71,Z7104,P03,96887,93571,94898,100000,CNY
201704,C002,B01,Z7,Z71,Z7104,P04,96713,105480,116565,100000,CNY
201704,C002,B01,Z7,Z71,Z7105,P01,91705,99906,103305,100000,CNY
201704,C002,B01,Z7,Z71,Z7105,P02,97806,107281,112255,100000,CNY
201704,C002,B01,Z7,Z71,Z7105,P03,103710,90610,96308,100000,CNY
201704,C002,B01,Z7,Z71,Z7105,P04,107337,100327,98302,100000,CNY
201704,C002,B01,Z7,Z71,Z7106,P01,93075,91213,100351,100000,CNY
201704,C002,B01,Z7,Z71,Z7106,P02,92761,114051,100451,100000,CNY
201704,C002,B01,Z7,Z71,Z7106,P03,102696,96970,115071,100000,CNY
201704,C002,B01,Z7,Z72,Z7201,P01,100622,114967,115222,100000,CNY
201704,C002,B01,Z7,Z72,Z7201,P02,109681,118411,106500,100000,CNY
201704,C002,B01,Z7,Z72,Z7201,P03,101965,92363,93655,100000,CNY
201704,C002,B01,Z7,Z72,Z7201,P04,107613,93424,110206,100000,CNY
201704,C002,B01,Z7,Z72,Z7202,P01,95488,110602,92786,100000,CNY
201704,C002,B01,Z7,Z72,Z7202,P02,97503,117766,102643,100000,CNY
201704,C002,B01,Z7,Z72,Z7202,P03,106636,92958,94737,100000,CNY
201704,C002,B01,Z7,Z73,Z7301,P01,102033,99619,119293,100000,CNY
201704,C002,B01,Z7,Z73,Z7301,P02,97403,100054,104989,100000,CNY
201704,C002,B01,Z7,Z73,Z7301,P03,96747,94154,91639,100000,CNY
201704,C002,B01,Z7,Z73,Z7301,P04,95290,108507,92688,100000,CNY
201704,C002,B01,Z7,Z73,Z7302,P01,91551,104103,116286,100000,CNY
201704,C002,B01,Z7,Z73,Z7302,P02,93970,90591,114480,100000,CNY
201704,C002,B01,Z7,Z74,Z7401,P01,109936,96681,119909,100000,CNY
201704,C002,B01,Z7,Z74,Z7401,P02,92059,117572,102694,100000,CNY
201704,C002,B01,Z7,Z74,Z7401,P03,96669,90505,90580,100000,CNY
201704,C002,B01,Z7,Z74,Z7402,P01,93695,107573,91613,100000,CNY
201704,C002,B01,Z7,Z74,Z7402,P02,91963,90529,112332,100000,CNY
201704,C002,B01,Z7,Z74,Z7402,P03,108584,113201,94344,100000,CNY
201704,C002,B01,Z7,Z75,Z7501,P01,108592,90511,97280,100000,CNY
201704,C002,B01,Z7,Z75,Z7501,P02,99533,93675,94163,100000,CNY
201704,C002,B01,Z7,Z75,Z7501,P03,105862,112324,119297,100000,CNY
201704,C002,B01,Z7,Z75,Z7501,P04,100437,113343,118306,100000,CNY
201704,C002,B01,Z7,Z75,Z7501,P05,108359,96445,95511,100000,CNY
201704,C002,B01,Z7,Z76,Z7601,P01,107211,95206,107421,100000,CNY
201704,C002,B01,Z7,Z76,Z7601,P02,96721,108710,108420,100000,CNY
201704,C002,B01,Z7,Z76,Z7601,P03,103248,103672,116915,100000,CNY
201704,C002,B01,Z7,Z76,Z7601,P04,94116,92971,109009,100000,CNY
201704,C002,B01,Z7,Z76,Z7601,P05,107188,113466,92345,100000,CNY
201704,C002,B01,Z9,Z91,Z9101,P01,101699,90506,112708,100000,CNY
201704,C002,B01,Z9,Z91,Z9101,P02,98288,105387,92134,100000,CNY
201704,C002,B01,Z9,Z91,Z9101,P03,95095,91873,118560,100000,CNY
201704,C002,B01,Z9,Z91,Z9102,P01,109393,97813,119165,100000,CNY
201704,C002,B01,Z9,Z91,Z9102,P02,97370,98590,116128,100000,CNY
201704,C002,B01,Z9,Z92,Z9201,P01,93529,97143,102098,100000,CNY
201704,C002,B01,Z9,Z92,Z9201,P02,91080,99394,116873,100000,CNY
201704,C002,B01,Z9,Z92,Z9201,P03,109126,90559,112154,100000,CNY
201704,C002,B01,Z9,Z92,Z9202,P01,104655,91215,99275,100000,CNY
201704,C002,B01,Z9,Z92,Z9202,P02,101114,114985,117340,100000,CNY
201704,C002,B01,Z9,Z92,Z9202,P03,92429,95380,100047,100000,CNY
201704,C002,B01,Z10,Z101,Z10101,P01,92442,104053,103647,100000,CNY
201704,C002,B01,Z10,Z101,Z10101,P02,108970,108381,109911,100000,CNY
201704,C002,B01,Z10,Z101,Z10101,P03,100148,113940,103238,100000,CNY
201704,C002,B01,Z10,Z101,Z10102,P01,102644,103151,115371,100000,CNY
201704,C002,B01,Z10,Z101,Z10102,P02,99631,104209,111439,100000,CNY
201704,C002,B01,Z10,Z101,Z10102,P03,101660,106140,111475,100000,CNY
201704,C002,B01,Z10,Z102,Z10201,P01,109723,99696,96532,100000,CNY
201704,C002,B01,Z10,Z102,Z10201,P02,108693,92035,109469,100000,CNY
201704,C002,B01,Z10,Z102,Z10201,P03,109630,93900,92247,100000,CNY
201704,C002,B01,Z10,Z102,Z10202,P01,98837,94655,113827,100000,CNY
201704,C002,B01,Z10,Z102,Z10202,P02,90275,107224,103516,100000,CNY
201704,C002,B01,Z10,Z102,Z10202,P03,101544,94621,118738,100000,CNY
201704,C002,B01,Z11,Z111,Z11101,P01,96296,96367,110269,100000,CNY
201704,C002,B01,Z11,Z111,Z11101,P02,98208,103501,104891,100000,CNY
201704,C002,B01,Z11,Z111,Z11101,P03,96680,95292,93397,100000,CNY
201704,C002,B01,Z11,Z111,Z11102,P01,96669,110593,95200,100000,CNY
201704,C002,B01,Z11,Z111,Z11102,P02,99750,117161,90401,100000,CNY
201704,C002,B01,Z11,Z111,Z11102,P03,104148,90749,113034,100000,CNY
201704,C002,B01,Z11,Z112,Z11201,P01,108048,110629,115332,100000,CNY
201704,C002,B01,Z11,Z112,Z11201,P02,92755,93868,118833,100000,CNY
201704,C002,B01,Z11,Z112,Z11201,P03,92619,116989,92430,100000,CNY
201704,C002,B01,Z11,Z112,Z11202,P01,94461,100069,107439,100000,CNY
201704,C002,B01,Z11,Z112,Z11202,P02,101960,105111,93312,100000,CNY
201704,C002,B01,Z11,Z112,Z11202,P03,100951,112093,96085,100000,CNY
201705,C002,B01,Z7,Z71,Z7101,P01,98658,91660,105274,100000,CNY
201705,C002,B01,Z7,Z71,Z7101,P02,92838,113944,116722,100000,CNY
201705,C002,B01,Z7,Z71,Z7101,P03,94959,114992,108052,100000,CNY
201705,C002,B01,Z7,Z71,Z7101,P04,109252,108256,95061,100000,CNY
201705,C002,B01,Z7,Z71,Z7101,P05,95760,101026,99357,100000,CNY
201705,C002,B01,Z7,Z71,Z7102,P01,109146,92853,103770,100000,CNY
201705,C002,B01,Z7,Z71,Z7102,P02,91023,115068,109306,100000,CNY
201705,C002,B01,Z7,Z71,Z7102,P03,90264,109212,119015,100000,CNY
201705,C002,B01,Z7,Z71,Z7102,P04,90942,104273,96276,100000,CNY
201705,C002,B01,Z7,Z71,Z7102,P05,108294,105995,111521,100000,CNY
201705,C002,B01,Z7,Z71,Z7103,P01,103955,106968,95501,100000,CNY
201705,C002,B01,Z7,Z71,Z7103,P02,105781,94671,103564,100000,CNY
201705,C002,B01,Z7,Z71,Z7103,P03,106662,114944,91305,100000,CNY
201705,C002,B01,Z7,Z71,Z7103,P04,91147,117131,119446,100000,CNY
201705,C002,B01,Z7,Z71,Z7103,P05,95605,96780,100232,100000,CNY
201705,C002,B01,Z7,Z71,Z7104,P01,109210,116837,105491,100000,CNY
201705,C002,B01,Z7,Z71,Z7104,P02,99479,119882,97069,100000,CNY
201705,C002,B01,Z7,Z71,Z7104,P03,90746,108447,96675,100000,CNY
201705,C002,B01,Z7,Z71,Z7104,P04,100457,105956,100038,100000,CNY
201705,C002,B01,Z7,Z71,Z7105,P01,96721,119178,111915,100000,CNY
201705,C002,B01,Z7,Z71,Z7105,P02,92701,99901,111760,100000,CNY
201705,C002,B01,Z7,Z71,Z7105,P03,93005,95080,116223,100000,CNY
201705,C002,B01,Z7,Z71,Z7105,P04,98910,108829,102654,100000,CNY
201705,C002,B01,Z7,Z71,Z7106,P01,103305,105904,91156,100000,CNY
201705,C002,B01,Z7,Z71,Z7106,P02,96678,91836,115115,100000,CNY
201705,C002,B01,Z7,Z71,Z7106,P03,92590,118459,95036,100000,CNY
201705,C002,B01,Z7,Z72,Z7201,P01,92628,102012,90150,100000,CNY
201705,C002,B01,Z7,Z72,Z7201,P02,105690,103103,94208,100000,CNY
201705,C002,B01,Z7,Z72,Z7201,P03,97712,112188,111100,100000,CNY
201705,C002,B01,Z7,Z72,Z7201,P04,100635,98412,101383,100000,CNY
201705,C002,B01,Z7,Z72,Z7202,P01,104411,118140,93325,100000,CNY
201705,C002,B01,Z7,Z72,Z7202,P02,96787,97531,103508,100000,CNY
201705,C002,B01,Z7,Z72,Z7202,P03,90807,94241,98274,100000,CNY
201705,C002,B01,Z7,Z73,Z7301,P01,98603,101980,116367,100000,CNY
201705,C002,B01,Z7,Z73,Z7301,P02,91265,90801,112281,100000,CNY
201705,C002,B01,Z7,Z73,Z7301,P03,97612,100534,96449,100000,CNY
201705,C002,B01,Z7,Z73,Z7301,P04,109186,90731,117807,100000,CNY
201705,C002,B01,Z7,Z73,Z7302,P01,102580,108834,109098,100000,CNY
201705,C002,B01,Z7,Z73,Z7302,P02,109137,110826,114686,100000,CNY
201705,C002,B01,Z7,Z74,Z7401,P01,105152,119533,104896,100000,CNY
201705,C002,B01,Z7,Z74,Z7401,P02,107294,111735,91407,100000,CNY
201705,C002,B01,Z7,Z74,Z7401,P03,103360,119075,119379,100000,CNY
201705,C002,B01,Z7,Z74,Z7402,P01,107973,115486,97823,100000,CNY
201705,C002,B01,Z7,Z74,Z7402,P02,106397,92370,95242,100000,CNY
201705,C002,B01,Z7,Z74,Z7402,P03,94047,94829,119763,100000,CNY
201705,C002,B01,Z7,Z75,Z7501,P01,98582,111267,109492,100000,CNY
201705,C002,B01,Z7,Z75,Z7501,P02,101131,106550,91190,100000,CNY
201705,C002,B01,Z7,Z75,Z7501,P03,108342,109959,111945,100000,CNY
201705,C002,B01,Z7,Z75,Z7501,P04,93138,106407,104333,100000,CNY
201705,C002,B01,Z7,Z75,Z7501,P05,101964,105066,95327,100000,CNY
201705,C002,B01,Z7,Z76,Z7601,P01,102792,113418,114621,100000,CNY
201705,C002,B01,Z7,Z76,Z7601,P02,91159,111719,99223,100000,CNY
201705,C002,B01,Z7,Z76,Z7601,P03,103576,100825,92475,100000,CNY
201705,C002,B01,Z7,Z76,Z7601,P04,91393,103795,92092,100000,CNY
201705,C002,B01,Z7,Z76,Z7601,P05,106104,107605,97705,100000,CNY
201705,C002,B01,Z9,Z91,Z9101,P01,102298,118083,92007,100000,CNY
201705,C002,B01,Z9,Z91,Z9101,P02,108175,95899,118134,100000,CNY
201705,C002,B01,Z9,Z91,Z9101,P03,92723,116378,92408,100000,CNY
201705,C002,B01,Z9,Z91,Z9102,P01,102498,93049,119810,100000,CNY
201705,C002,B01,Z9,Z91,Z9102,P02,102386,98100,97815,100000,CNY
201705,C002,B01,Z9,Z92,Z9201,P01,97537,103210,93721,100000,CNY
201705,C002,B01,Z9,Z92,Z9201,P02,90811,91743,103456,100000,CNY
201705,C002,B01,Z9,Z92,Z9201,P03,90068,100713,98526,100000,CNY
201705,C002,B01,Z9,Z92,Z9202,P01,91055,112844,100650,100000,CNY
201705,C002,B01,Z9,Z92,Z9202,P02,90382,107442,109957,100000,CNY
201705,C002,B01,Z9,Z92,Z9202,P03,109015,109551,104861,100000,CNY
201705,C002,B01,Z10,Z101,Z10101,P01,99636,105660,97866,100000,CNY
201705,C002,B01,Z10,Z101,Z10101,P02,109168,93470,104089,100000,CNY
201705,C002,B01,Z10,Z101,Z10101,P03,106116,94665,107663,100000,CNY
201705,C002,B01,Z10,Z101,Z10102,P01,93699,105633,110710,100000,CNY
201705,C002,B01,Z10,Z101,Z10102,P02,94330,94254,104009,100000,CNY
201705,C002,B01,Z10,Z101,Z10102,P03,98577,108471,99210,100000,CNY
201705,C002,B01,Z10,Z102,Z10201,P01,107037,104197,106958,100000,CNY
201705,C002,B01,Z10,Z102,Z10201,P02,100292,101277,114172,100000,CNY
201705,C002,B01,Z10,Z102,Z10201,P03,92665,105598,105164,100000,CNY
201705,C002,B01,Z10,Z102,Z10202,P01,92755,117591,91122,100000,CNY
201705,C002,B01,Z10,Z102,Z10202,P02,98543,103049,90924,100000,CNY
201705,C002,B01,Z10,Z102,Z10202,P03,100434,116379,109977,100000,CNY
201705,C002,B01,Z11,Z111,Z11101,P01,98738,95430,114885,100000,CNY
201705,C002,B01,Z11,Z111,Z11101,P02,100618,97253,118806,100000,CNY
201705,C002,B01,Z11,Z111,Z11101,P03,102927,97523,91612,100000,CNY
201705,C002,B01,Z11,Z111,Z11102,P01,91189,105543,115859,100000,CNY
201705,C002,B01,Z11,Z111,Z11102,P02,105784,107921,99573,100000,CNY
201705,C002,B01,Z11,Z111,Z11102,P03,106029,117705,107058,100000,CNY
201705,C002,B01,Z11,Z112,Z11201,P01,102445,94483,117038,100000,CNY
201705,C002,B01,Z11,Z112,Z11201,P02,99321,111643,118384,100000,CNY
201705,C002,B01,Z11,Z112,Z11201,P03,103822,94371,96178,100000,CNY
201705,C002,B01,Z11,Z112,Z11202,P01,96014,93733,109407,100000,CNY
201705,C002,B01,Z11,Z112,Z11202,P02,92981,107680,93258,100000,CNY
201705,C002,B01,Z11,Z112,Z11202,P03,102405,108051,99553,100000,CNY
201706,C002,B01,Z7,Z71,Z7101,P01,93652,90243,93090,100000,CNY
201706,C002,B01,Z7,Z71,Z7101,P02,100542,92231,96158,100000,CNY
201706,C002,B01,Z7,Z71,Z7101,P03,102798,116027,98014,100000,CNY
201706,C002,B01,Z7,Z71,Z7101,P04,95898,101553,116416,100000,CNY
201706,C002,B01,Z7,Z71,Z7101,P05,103486,119041,101128,100000,CNY
201706,C002,B01,Z7,Z71,Z7102,P01,102615,99918,90161,100000,CNY
201706,C002,B01,Z7,Z71,Z7102,P02,105048,93914,115554,100000,CNY
201706,C002,B01,Z7,Z71,Z7102,P03,95052,108386,94463,100000,CNY
201706,C002,B01,Z7,Z71,Z7102,P04,103583,99412,112902,100000,CNY
201706,C002,B01,Z7,Z71,Z7102,P05,100783,117834,118793,100000,CNY
201706,C002,B01,Z7,Z71,Z7103,P01,100503,90039,114005,100000,CNY
201706,C002,B01,Z7,Z71,Z7103,P02,91180,103432,114866,100000,CNY
201706,C002,B01,Z7,Z71,Z7103,P03,98933,105961,96899,100000,CNY
201706,C002,B01,Z7,Z71,Z7103,P04,109892,93052,103538,100000,CNY
201706,C002,B01,Z7,Z71,Z7103,P05,99818,97975,111690,100000,CNY
201706,C002,B01,Z7,Z71,Z7104,P01,103348,111633,106052,100000,CNY
201706,C002,B01,Z7,Z71,Z7104,P02,96175,107995,91662,100000,CNY
201706,C002,B01,Z7,Z71,Z7104,P03,109731,94587,112141,100000,CNY
201706,C002,B01,Z7,Z71,Z7104,P04,99441,116908,113881,100000,CNY
201706,C002,B01,Z7,Z71,Z7105,P01,106497,105171,103067,100000,CNY
201706,C002,B01,Z7,Z71,Z7105,P02,103170,95484,110965,100000,CNY
201706,C002,B01,Z7,Z71,Z7105,P03,109913,109803,91290,100000,CNY
201706,C002,B01,Z7,Z71,Z7105,P04,97759,116341,102532,100000,CNY
201706,C002,B01,Z7,Z71,Z7106,P01,103413,100170,100443,100000,CNY
201706,C002,B01,Z7,Z71,Z7106,P02,108480,113354,99750,100000,CNY
201706,C002,B01,Z7,Z71,Z7106,P03,108549,106490,106063,100000,CNY
201706,C002,B01,Z7,Z72,Z7201,P01,108804,91080,116391,100000,CNY
201706,C002,B01,Z7,Z72,Z7201,P02,101390,118913,118773,100000,CNY
201706,C002,B01,Z7,Z72,Z7201,P03,100052,92152,101212,100000,CNY
201706,C002,B01,Z7,Z72,Z7201,P04,107891,95792,100494,100000,CNY
201706,C002,B01,Z7,Z72,Z7202,P01,105848,109417,92242,100000,CNY
201706,C002,B01,Z7,Z72,Z7202,P02,108897,92236,108860,100000,CNY
201706,C002,B01,Z7,Z72,Z7202,P03,98980,111754,105200,100000,CNY
201706,C002,B01,Z7,Z73,Z7301,P01,96549,114303,112073,100000,CNY
201706,C002,B01,Z7,Z73,Z7301,P02,106619,90145,101798,100000,CNY
201706,C002,B01,Z7,Z73,Z7301,P03,100884,93043,106782,100000,CNY
201706,C002,B01,Z7,Z73,Z7301,P04,102797,117027,90044,100000,CNY
201706,C002,B01,Z7,Z73,Z7302,P01,109663,94382,94580,100000,CNY
201706,C002,B01,Z7,Z73,Z7302,P02,108500,101826,97872,100000,CNY
201706,C002,B01,Z7,Z74,Z7401,P01,102739,110135,101688,100000,CNY
201706,C002,B01,Z7,Z74,Z7401,P02,98235,117091,110350,100000,CNY
201706,C002,B01,Z7,Z74,Z7401,P03,96508,111488,108349,100000,CNY
201706,C002,B01,Z7,Z74,Z7402,P01,109915,95899,109261,100000,CNY
201706,C002,B01,Z7,Z74,Z7402,P02,101688,90104,119050,100000,CNY
201706,C002,B01,Z7,Z74,Z7402,P03,97746,91045,91198,100000,CNY
201706,C002,B01,Z7,Z75,Z7501,P01,109399,108877,104369,100000,CNY
201706,C002,B01,Z7,Z75,Z7501,P02,93738,115200,117754,100000,CNY
201706,C002,B01,Z7,Z75,Z7501,P03,94355,112052,107910,100000,CNY
201706,C002,B01,Z7,Z75,Z7501,P04,92534,98799,107811,100000,CNY
201706,C002,B01,Z7,Z75,Z7501,P05,99456,92011,112323,100000,CNY
201706,C002,B01,Z7,Z76,Z7601,P01,92924,97910,97791,100000,CNY
201706,C002,B01,Z7,Z76,Z7601,P02,94314,98762,112364,100000,CNY
201706,C002,B01,Z7,Z76,Z7601,P03,93694,119027,112192,100000,CNY
201706,C002,B01,Z7,Z76,Z7601,P04,90518,95063,92852,100000,CNY
201706,C002,B01,Z7,Z76,Z7601,P05,95610,106768,113034,100000,CNY
201706,C002,B01,Z9,Z91,Z9101,P01,101290,94141,114046,100000,CNY
201706,C002,B01,Z9,Z91,Z9101,P02,90212,110729,109414,100000,CNY
201706,C002,B01,Z9,Z91,Z9101,P03,93666,119359,119374,100000,CNY
201706,C002,B01,Z9,Z91,Z9102,P01,105638,110897,91616,100000,CNY
201706,C002,B01,Z9,Z91,Z9102,P02,92535,117073,111546,100000,CNY
201706,C002,B01,Z9,Z92,Z9201,P01,102440,105377,100940,100000,CNY
201706,C002,B01,Z9,Z92,Z9201,P02,104376,90377,95560,100000,CNY
201706,C002,B01,Z9,Z92,Z9201,P03,102941,94613,91274,100000,CNY
201706,C002,B01,Z9,Z92,Z9202,P01,108059,109860,94650,100000,CNY
201706,C002,B01,Z9,Z92,Z9202,P02,93937,119038,93965,100000,CNY
201706,C002,B01,Z9,Z92,Z9202,P03,106094,102558,90414,100000,CNY
201706,C002,B01,Z10,Z101,Z10101,P01,95131,118534,90665,100000,CNY
201706,C002,B01,Z10,Z101,Z10101,P02,92996,112804,90308,100000,CNY
201706,C002,B01,Z10,Z101,Z10101,P03,97300,112947,103660,100000,CNY
201706,C002,B01,Z10,Z101,Z10102,P01,108352,108629,100858,100000,CNY
201706,C002,B01,Z10,Z101,Z10102,P02,105409,118015,99958,100000,CNY
201706,C002,B01,Z10,Z101,Z10102,P03,90602,118859,102692,100000,CNY
201706,C002,B01,Z10,Z102,Z10201,P01,95378,105392,108901,100000,CNY
201706,C002,B01,Z10,Z102,Z10201,P02,101281,111208,96601,100000,CNY
201706,C002,B01,Z10,Z102,Z10201,P03,109276,109151,114343,100000,CNY
201706,C002,B01,Z10,Z102,Z10202,P01,100650,116502,110189,100000,CNY
201706,C002,B01,Z10,Z102,Z10202,P02,105892,103516,104706,100000,CNY
201706,C002,B01,Z10,Z102,Z10202,P03,107208,105798,102677,100000,CNY
201706,C002,B01,Z11,Z111,Z11101,P01,95046,111275,118395,100000,CNY
201706,C002,B01,Z11,Z111,Z11101,P02,90018,92480,101557,100000,CNY
201706,C002,B01,Z11,Z111,Z11101,P03,95828,113075,99350,100000,CNY
201706,C002,B01,Z11,Z111,Z11102,P01,95542,106251,92928,100000,CNY
201706,C002,B01,Z11,Z111,Z11102,P02,104649,118141,97441,100000,CNY
201706,C002,B01,Z11,Z111,Z11102,P03,108176,110006,97892,100000,CNY
201706,C002,B01,Z11,Z112,Z11201,P01,93826,114000,116308,100000,CNY
201706,C002,B01,Z11,Z112,Z11201,P02,99381,117680,111562,100000,CNY
201706,C002,B01,Z11,Z112,Z11201,P03,93019,99261,94370,100000,CNY
201706,C002,B01,Z11,Z112,Z11202,P01,99563,94768,108297,100000,CNY
201706,C002,B01,Z11,Z112,Z11202,P02,105982,107727,117036,100000,CNY
201706,C002,B01,Z11,Z112,Z11202,P03,108930,110194,96246,100000,CNY
201707,C002,B01,Z7,Z71,Z7101,P01,109368,102406,100712,100000,CNY
201707,C002,B01,Z7,Z71,Z7101,P02,94042,91059,112046,100000,CNY
201707,C002,B01,Z7,Z71,Z7101,P03,102199,109071,94058,100000,CNY
201707,C002,B01,Z7,Z71,Z7101,P04,106570,94912,105931,100000,CNY
201707,C002,B01,Z7,Z71,Z7101,P05,91238,92487,103278,100000,CNY
201707,C002,B01,Z7,Z71,Z7102,P01,106147,92012,95915,100000,CNY
201707,C002,B01,Z7,Z71,Z7102,P02,91641,111774,91773,100000,CNY
201707,C002,B01,Z7,Z71,Z7102,P03,107043,114910,92737,100000,CNY
201707,C002,B01,Z7,Z71,Z7102,P04,106044,110174,104267,100000,CNY
201707,C002,B01,Z7,Z71,Z7102,P05,104827,107746,94658,100000,CNY
201707,C002,B01,Z7,Z71,Z7103,P01,105975,97337,113523,100000,CNY
201707,C002,B01,Z7,Z71,Z7103,P02,101839,107475,90609,100000,CNY
201707,C002,B01,Z7,Z71,Z7103,P03,109164,101594,116786,100000,CNY
201707,C002,B01,Z7,Z71,Z7103,P04,90005,93681,90150,100000,CNY
201707,C002,B01,Z7,Z71,Z7103,P05,101499,118464,93305,100000,CNY
201707,C002,B01,Z7,Z71,Z7104,P01,103220,117991,100852,100000,CNY
201707,C002,B01,Z7,Z71,Z7104,P02,100333,91598,96388,100000,CNY
201707,C002,B01,Z7,Z71,Z7104,P03,99841,91428,103185,100000,CNY
201707,C002,B01,Z7,Z71,Z7104,P04,102055,95194,111441,100000,CNY
201707,C002,B01,Z7,Z71,Z7105,P01,108557,104359,115629,100000,CNY
201707,C002,B01,Z7,Z71,Z7105,P02,93210,110315,115096,100000,CNY
201707,C002,B01,Z7,Z71,Z7105,P03,107831,103894,116502,100000,CNY
201707,C002,B01,Z7,Z71,Z7105,P04,96298,119702,115907,100000,CNY
201707,C002,B01,Z7,Z71,Z7106,P01,93312,109545,117097,100000,CNY
201707,C002,B01,Z7,Z71,Z7106,P02,99463,119965,109216,100000,CNY
201707,C002,B01,Z7,Z71,Z7106,P03,93993,115315,92770,100000,CNY
201707,C002,B01,Z7,Z72,Z7201,P01,104539,115327,93622,100000,CNY
201707,C002,B01,Z7,Z72,Z7201,P02,106345,117207,119702,100000,CNY
201707,C002,B01,Z7,Z72,Z7201,P03,102076,113485,100789,100000,CNY
201707,C002,B01,Z7,Z72,Z7201,P04,105103,98288,105888,100000,CNY
201707,C002,B01,Z7,Z72,Z7202,P01,100594,104366,108678,100000,CNY
201707,C002,B01,Z7,Z72,Z7202,P02,105418,102289,100395,100000,CNY
201707,C002,B01,Z7,Z72,Z7202,P03,104265,117177,90940,100000,CNY
201707,C002,B01,Z7,Z73,Z7301,P01,108879,95863,108178,100000,CNY
201707,C002,B01,Z7,Z73,Z7301,P02,91175,107820,102563,100000,CNY
201707,C002,B01,Z7,Z73,Z7301,P03,91221,107715,91349,100000,CNY
201707,C002,B01,Z7,Z73,Z7301,P04,90680,105811,115451,100000,CNY
201707,C002,B01,Z7,Z73,Z7302,P01,93369,117386,111084,100000,CNY
201707,C002,B01,Z7,Z73,Z7302,P02,105192,94269,95608,100000,CNY
201707,C002,B01,Z7,Z74,Z7401,P01,90714,90130,94271,100000,CNY
201707,C002,B01,Z7,Z74,Z7401,P02,98778,117496,107987,100000,CNY
201707,C002,B01,Z7,Z74,Z7401,P03,105815,101254,97838,100000,CNY
201707,C002,B01,Z7,Z74,Z7402,P01,94090,103653,90422,100000,CNY
201707,C002,B01,Z7,Z74,Z7402,P02,93613,100997,106444,100000,CNY
201707,C002,B01,Z7,Z74,Z7402,P03,95640,93869,110316,100000,CNY
201707,C002,B01,Z7,Z75,Z7501,P01,103813,96776,116044,100000,CNY
201707,C002,B01,Z7,Z75,Z7501,P02,96706,91801,98530,100000,CNY
201707,C002,B01,Z7,Z75,Z7501,P03,109537,95917,107701,100000,CNY
201707,C002,B01,Z7,Z75,Z7501,P04,102911,118787,98124,100000,CNY
201707,C002,B01,Z7,Z75,Z7501,P05,97281,113687,93604,100000,CNY
201707,C002,B01,Z7,Z76,Z7601,P01,97738,117213,95719,100000,CNY
201707,C002,B01,Z7,Z76,Z7601,P02,95601,105366,113494,100000,CNY
201707,C002,B01,Z7,Z76,Z7601,P03,104415,110522,98498,100000,CNY
201707,C002,B01,Z7,Z76,Z7601,P04,100551,104565,93668,100000,CNY
201707,C002,B01,Z7,Z76,Z7601,P05,90474,94204,110151,100000,CNY
201707,C002,B01,Z9,Z91,Z9101,P01,99708,117494,92922,100000,CNY
201707,C002,B01,Z9,Z91,Z9101,P02,99818,99453,91770,100000,CNY
201707,C002,B01,Z9,Z91,Z9101,P03,107063,112238,94428,100000,CNY
201707,C002,B01,Z9,Z91,Z9102,P01,94639,118762,105770,100000,CNY
201707,C002,B01,Z9,Z91,Z9102,P02,103610,93060,95559,100000,CNY
201707,C002,B01,Z9,Z92,Z9201,P01,102131,105767,106471,100000,CNY
201707,C002,B01,Z9,Z92,Z9201,P02,93523,112746,92643,100000,CNY
201707,C002,B01,Z9,Z92,Z9201,P03,109714,118154,110963,100000,CNY
201707,C002,B01,Z9,Z92,Z9202,P01,93665,103425,95555,100000,CNY
201707,C002,B01,Z9,Z92,Z9202,P02,102727,91067,95620,100000,CNY
201707,C002,B01,Z9,Z92,Z9202,P03,108715,96156,90419,100000,CNY
201707,C002,B01,Z10,Z101,Z10101,P01,108158,109390,95433,100000,CNY
201707,C002,B01,Z10,Z101,Z10101,P02,92567,93289,117675,100000,CNY
201707,C002,B01,Z10,Z101,Z10101,P03,94587,109949,112899,100000,CNY
201707,C002,B01,Z10,Z101,Z10102,P01,102550,113481,90332,100000,CNY
201707,C002,B01,Z10,Z101,Z10102,P02,105118,109679,111760,100000,CNY
201707,C002,B01,Z10,Z101,Z10102,P03,95326,115868,103706,100000,CNY
201707,C002,B01,Z10,Z102,Z10201,P01,98962,115449,115407,100000,CNY
201707,C002,B01,Z10,Z102,Z10201,P02,103581,107273,100819,100000,CNY
